PERSON_ID,QUESTION_ID,CHOICE_ID,ANSWER,F04_FREQUENCY,,,
65,F12,4,1,NA,,,
65,F12,5,0,NA,,,
65,F12,6,1,NA,,,
65,F12,7,0,kinder,,,
65,F17,1,0,NA,,,
65,F17,2,0,NA,,,
65,F17,3,0,NA,,,
65,F17,4,1,NA,,,
65,F17,5,0,NA,,,
65,F17,6,1,NA,,,
65,F18,1,0,NA,,,
65,F18,2,0,NA,,,
65,F18,3,0,NA,,,
65,F18,4,1,NA,,,
66,F01,1,1,NA,,,
66,F01,2,0,NA,,,
66,F01,3,0,NA,,,
66,F01,4,1,NA,,,
66,F01,5,1,NA,,,
66,F01,6,0,NA,,,
66,F01,7,1,NA,,,
66,F04,1,0,NA,,,
66,F04,2,0,NA,,,
66,F04,3,0,NA,,,
66,F04,4,0,NA,,,
66,F04,5,0,NA,,,
66,F04,6,1,NA,,,
66,F04,7,0,NA,,,
66,F04,8,1,NA,,,
66,F04,9,0,NA,,,
66,F08,1,0,NA,,,
66,F08,2,0,NA,,,
66,F08,3,1,NA,,,
66,F08,4,0,NA,,,
66,F08,5,0,NA,,,
66,F08,6,0,NA,,,
66,F08,7,1,NA,,,
66,F08,8,0,NA,,,
66,F08,9,0,NA,,,
66,F08,10,1,NA,,,
66,F08,11,0,NA,,,
66,F08,12,0,NA,,,
66,F08,13,0,NA,,,
66,F12,1,0,NA,,,
66,F12,2,1,NA,,,
66,F12,3,0,NA,,,
66,F12,4,0,NA,,,
66,F12,5,0,NA,,,
66,F12,6,0,NA,,,
66,F12,7,0,NA,,,
66,F17,1,0,NA,,,
66,F17,2,0,NA,,,
66,F17,3,1,NA,,,
66,F17,4,0,NA,,,
66,F17,5,0,NA,,,
66,F17,6,0,NA,,,
66,F18,1,0,NA,,,
66,F18,2,0,NA,,,
66,F18,3,0,NA,,,
66,F18,4,1,NA,,,
67,F01,1,0,NA,,,
67,F01,2,0,NA,,,
67,F01,3,1,NA,,,
67,F01,4,0,NA,,,
67,F01,5,0,NA,,,
67,F01,6,0,NA,,,
67,F01,7,0,NA,,,
67,F04,1,0,monatlich,,,
67,F04,2,0,monatlich,,,
67,F04,3,1,monatlich,,,
67,F04,4,0,NA,,,
67,F04,5,0,NA,,,
67,F04,6,0,NA,,,
67,F04,7,0,NA,,,
67,F04,8,0,NA,,,
67,F04,9,0,NA,,,
67,F08,1,0,NA,,,
67,F08,2,0,NA,,,
67,F08,3,0,NA,,,
67,F08,4,1,NA,,,
67,F08,5,0,NA,,,
67,F08,6,0,NA,,,
67,F08,7,1,NA,,,
67,F08,8,1,NA,,,
67,F08,9,0,NA,,,
67,F08,10,1,NA,,,
67,F08,11,0,NA,,,
67,F08,12,0,NA,,,
67,F08,13,0,NA,,,
67,F12,1,1,NA,,,
67,F12,2,0,NA,,,
67,F12,3,0,NA,,,
67,F12,4,0,NA,,,
67,F12,5,1,NA,,,
67,F12,6,0,NA,,,
67,F12,7,0,NA,,,
67,F17,1,0,NA,,,
67,F17,2,0,NA,,,
67,F17,3,0,NA,,,
67,F17,4,1,NA,,,
67,F17,5,0,NA,,,
67,F17,6,0,NA,,,
67,F18,1,1,NA,,,
67,F18,2,1,NA,,,
67,F18,3,0,NA,,,
67,F18,4,0,NA,,,
68,F01,1,1,NA,,,
68,F01,2,0,NA,,,
68,F01,3,0,NA,,,
68,F01,4,0,NA,,,
68,F01,5,0,NA,,,
68,F01,6,0,NA,,,
68,F01,7,0,NA,,,
68,F04,1,0,NA,,,
68,F04,2,0,NA,,,
68,F04,3,0,NA,,,
68,F04,4,0,NA,,,
68,F04,5,0,NA,,,
68,F04,6,0,NA,,,
68,F04,7,0,NA,,,
68,F04,8,0,NA,,,
68,F04,9,0,NA,,,
68,F08,1,0,NA,,,
68,F08,2,0,NA,,,
68,F08,3,0,NA,,,
68,F08,4,0,NA,,,
68,F08,5,0,NA,,,
68,F08,6,0,NA,,,
68,F08,7,1,NA,,,
68,F08,8,1,NA,,,
68,F08,9,0,NA,,,
68,F08,10,0,NA,,,
68,F08,11,0,NA,,,
68,F08,12,0,NA,,,
68,F08,13,0,NA,,,
68,F12,1,0,NA,,,
68,F12,2,0,NA,,,
68,F12,3,0,NA,,,
68,F12,4,1,NA,,,
68,F12,5,0,NA,,,
68,F12,6,0,NA,,,
68,F12,7,0,NA,,,
68,F17,1,1,NA,,,
68,F17,2,1,NA,,,
68,F17,3,0,NA,,,
68,F17,4,1,NA,,,
68,F17,5,0,NA,,,
68,F17,6,0,NA,,,
68,F18,1,0,NA,,,
68,F18,2,0,NA,,,
68,F18,3,0,NA,,,
68,F18,4,0,NA,,,
69,F01,1,0,NA,,,
69,F01,2,0,NA,,,
69,F01,3,0,NA,,,
69,F01,4,1,NA,,,
69,F01,5,0,NA,,,
69,F01,6,0,NA,,,
69,F01,7,1,NA,,,
69,F04,1,0,taeglich,,,
69,F04,2,0,taeglich,,,
69,F04,3,0,woechentlich,,,
69,F04,4,0,NA,,,
69,F04,5,0,NA,,,
69,F04,6,0,NA,,,
69,F04,7,0,NA,,,
69,F04,8,0,NA,,,
69,F04,9,0,NA,,,
69,F08,1,0,NA,,,
69,F08,2,0,NA,,,
69,F08,3,0,NA,,,
69,F08,4,0,NA,,,
69,F08,5,0,NA,,,
69,F08,6,0,NA,,,
69,F08,7,0,NA,,,
69,F08,8,0,NA,,,
69,F08,9,0,NA,,,
69,F08,10,0,NA,,,
69,F08,11,1,NA,,,
69,F08,12,1,NA,,,
69,F08,13,0,NA,,,
69,F12,1,0,NA,,,
69,F12,2,1,NA,,,
69,F12,3,0,NA,,,
69,F12,4,1,NA,,,
69,F12,5,0,NA,,,
69,F12,6,0,NA,,,
69,F12,7,0,NA,,,
69,F17,1,1,NA,,,
69,F17,2,0,NA,,,
69,F17,3,0,NA,,,
69,F17,4,1,NA,,,
69,F17,5,1,NA,,,
69,F17,6,0,NA,,,
69,F18,1,0,NA,,,
69,F18,2,0,NA,,,
69,F18,3,0,NA,,,
69,F18,4,0,NA,,,
70,F01,1,0,NA,,,
70,F01,2,0,NA,,,
70,F01,3,0,NA,,,
70,F01,4,1,NA,,,
70,F01,5,0,NA,,,
70,F01,6,0,NA,,,
70,F01,7,0,NA,,,
70,F04,1,0,NA,,,
70,F04,2,0,taeglich,,,
70,F04,3,0,NA,,,
70,F04,4,1,NA,,,
70,F04,5,0,NA,,,
70,F04,6,0,NA,,,
70,F04,7,0,NA,,,
70,F04,8,0,NA,,,
70,F04,9,0,NA,,,
70,F08,1,1,NA,,,
70,F08,2,1,NA,,,
70,F08,3,0,NA,,,
70,F08,4,0,NA,,,
70,F08,5,1,NA,,,
70,F08,6,0,NA,,,
70,F08,7,0,NA,,,
70,F08,8,0,NA,,,
70,F08,9,0,NA,,,
70,F08,10,0,NA,,,
70,F08,11,0,NA,,,
70,F08,12,0,NA,,,
70,F08,13,0,küssen,,,
70,F12,1,0,NA,,,
70,F12,2,0,NA,,,
70,F12,3,0,NA,,,
70,F12,4,0,NA,,,
70,F12,5,0,NA,,,
70,F12,6,0,NA,,,
70,F12,7,0,NA,,,
70,F17,1,1,NA,,,
70,F17,2,0,NA,,,
70,F17,3,0,NA,,,
70,F17,4,0,NA,,,
70,F17,5,0,NA,,,
70,F17,6,0,NA,,,
70,F18,1,0,NA,,,
70,F18,2,1,NA,,,
70,F18,3,0,NA,,,
70,F18,4,0,NA,,,
71,F01,1,1,NA,,,
71,F01,2,0,NA,,,
71,F01,3,0,NA,,,
71,F01,4,0,NA,,,
71,F01,5,0,NA,,,
71,F01,6,0,NA,,,
71,F01,7,0,NA,,,
71,F04,1,1,taeglich,,,
71,F04,2,0,taeglich,,,
71,F04,3,0,woechentlich,,,
71,F04,4,1,NA,,,
71,F04,5,0,NA,,,
71,F04,6,0,NA,,,
71,F04,7,0,NA,,,
71,F04,8,0,NA,,,
71,F04,9,0,NA,,,
71,F08,1,1,NA,,,
71,F08,2,0,NA,,,
71,F08,3,1,NA,,,
71,F08,4,0,NA,,,
71,F08,5,0,NA,,,
71,F08,6,1,NA,,,
71,F08,7,0,NA,,,
71,F08,8,0,NA,,,
71,F08,9,0,NA,,,
71,F08,10,0,NA,,,
71,F08,11,0,NA,,,
71,F08,12,1,NA,,,
71,F08,13,1,NA,,,
71,F12,1,0,NA,,,
71,F12,2,1,NA,,,
71,F12,3,0,NA,,,
71,F12,4,0,NA,,,
71,F12,5,0,NA,,,
71,F12,6,0,NA,,,
71,F12,7,0,NA,,,
71,F17,1,0,NA,,,
71,F17,2,0,NA,,,
71,F17,3,0,NA,,,
71,F17,4,0,NA,,,
71,F17,5,0,NA,,,
71,F17,6,0,NA,,,
71,F18,1,0,NA,,,
71,F18,2,0,NA,,,
71,F18,3,1,NA,,,
71,F18,4,0,NA,,,
72,F01,1,1,NA,,,
72,F01,2,0,NA,,,
72,F01,3,0,NA,,,
72,F01,4,0,NA,,,
72,F01,5,1,NA,,,
72,F01,6,0,NA,,,
72,F01,7,0,NA,,,
72,F04,1,0,taeglich,,,
72,F04,2,0,woechentlich,,,
72,F04,3,0,NA,,,
72,F04,4,0,woechentlich,,,
72,F04,5,0,NA,,,
72,F04,6,0,NA,,,
72,F04,7,0,NA,,,
72,F04,8,0,NA,,,
72,F04,9,0,NA,,,
72,F08,1,0,NA,,,
72,F08,2,1,NA,,,
72,F08,3,1,NA,,,
72,F08,4,1,NA,,,
72,F08,5,1,NA,,,
72,F08,6,0,NA,,,
72,F08,7,0,NA,,,
72,F08,8,1,NA,,,
72,F08,9,0,NA,,,
72,F08,10,0,NA,,,
72,F08,11,0,NA,,,
72,F08,12,1,NA,,,
72,F08,13,0,NA,,,
72,F12,1,0,NA,,,
72,F12,2,0,NA,,,
72,F12,3,0,NA,,,
72,F12,4,0,NA,,,
72,F12,5,0,NA,,,
72,F12,6,0,NA,,,
72,F12,7,0,NA,,,
72,F17,1,0,NA,,,
72,F17,2,1,NA,,,
72,F17,3,0,NA,,,
72,F17,4,0,NA,,,
72,F17,5,0,NA,,,
72,F17,6,0,NA,,,
72,F18,1,1,NA,,,
72,F18,2,0,NA,,,
72,F18,3,0,NA,,,
72,F18,4,0,NA,,,
73,F01,1,0,NA,,,
73,F01,2,0,NA,,,
73,F01,3,0,NA,,,
73,F01,4,0,NA,,,
73,F01,5,1,NA,,,
73,F01,6,0,NA,,,
73,F01,7,0,NA,,,
73,F04,1,0,NA,,,
73,F04,2,0,NA,,,
73,F04,3,0,NA,,,
73,F04,4,0,NA,,,
73,F04,5,1,NA,,,
73,F04,6,0,NA,,,
73,F04,7,0,NA,,,
73,F04,8,1,NA,,,
73,F04,9,0,NA,,,
73,F08,1,0,NA,,,
73,F08,2,0,NA,,,
73,F08,3,0,NA,,,
73,F08,4,0,NA,,,
73,F08,5,0,NA,,,
73,F08,6,1,NA,,,
73,F08,7,0,NA,,,
73,F08,8,0,NA,,,
73,F08,9,1,NA,,,
73,F08,10,1,NA,,,
73,F08,11,0,NA,,,
73,F08,12,1,NA,,,
73,F08,13,0,NA,,,
73,F12,1,0,NA,,,
73,F12,2,1,NA,,,
73,F12,3,0,NA,,,
73,F12,4,0,englisch,deutsch,italienisch,französisch
73,F12,5,1,NA,,,
73,F12,6,1,NA,,,
73,F12,7,0,NA,,,
73,F17,1,0,NA,,,
73,F17,2,1,NA,,,
73,F17,3,0,NA,,,
73,F17,4,0,NA,,,
73,F17,5,0,NA,,,
73,F17,6,0,NA,,,
73,F18,1,0,NA,,,
73,F18,2,0,NA,,,
73,F18,3,1,NA,,,
73,F18,4,0,NA,,,
74,F01,1,0,NA,,,
74,F01,2,1,NA,,,
74,F01,3,0,NA,,,
74,F01,4,0,NA,,,
74,F01,5,0,NA,,,
74,F01,6,0,NA,,,
74,F01,7,0,NA,,,
74,F04,1,0,NA,,,
74,F04,2,1,NA,,,
74,F04,3,1,NA,,,
74,F04,4,0,NA,,,
74,F04,5,0,NA,,,
74,F04,6,1,NA,,,
74,F04,7,0,NA,,,
74,F04,8,0,NA,,,
74,F04,9,0,NA,,,
74,F08,1,0,NA,,,
74,F08,2,0,NA,,,
74,F08,3,0,NA,,,
74,F08,4,0,NA,,,
74,F08,5,0,NA,,,
74,F08,6,0,NA,,,
74,F08,7,0,NA,,,
74,F08,8,0,NA,,,
74,F08,9,0,NA,,,
74,F08,10,0,NA,,,
74,F08,11,0,NA,,,
74,F08,12,0,NA,,,
74,F08,13,0,NA,,,
74,F12,1,0,NA,,,
74,F12,2,0,NA,,,
74,F12,3,0,NA,,,
74,F12,4,0,NA,,,
74,F12,5,0,NA,,,
74,F12,6,1,NA,,,
74,F12,7,1,NA,,,
74,F17,1,0,NA,,,
74,F17,2,0,NA,,,
74,F17,3,0,NA,,,
74,F17,4,0,NA,,,
74,F17,5,0,NA,,,
74,F17,6,1,NA,,,
74,F18,1,1,NA,,,
74,F18,2,0,NA,,,
74,F18,3,0,NA,,,
74,F18,4,0,NA,,,
75,F01,1,0,NA,,,
75,F01,2,0,NA,,,
75,F01,3,0,NA,,,
75,F01,4,0,NA,,,
75,F01,5,0,NA,,,
75,F01,6,0,NA,,,
75,F01,7,0,NA,,,
75,F04,1,1,NA,,,
75,F04,2,1,NA,,,
75,F04,3,1,NA,,,
75,F04,4,0,NA,,,
75,F04,5,0,NA,,,
75,F04,6,0,NA,,,
75,F04,7,0,NA,,,
75,F04,8,1,NA,,,
75,F04,9,0,NA,,,
75,F08,1,0,NA,,,
75,F08,2,0,NA,,,
75,F08,3,1,NA,,,
75,F08,4,0,NA,,,
75,F08,5,0,NA,,,
75,F08,6,0,NA,,,
75,F08,7,0,NA,,,
75,F08,8,0,NA,,,
75,F08,9,0,NA,,,
75,F08,10,0,NA,,,
75,F08,11,0,NA,,,
75,F08,12,0,NA,,,
75,F08,13,0,NA,,,
75,F12,1,0,NA,,,
75,F12,2,0,NA,,,
75,F12,3,0,NA,,,
75,F12,4,0,NA,,,
75,F12,5,0,NA,,,
75,F12,6,0,NA,,,
75,F12,7,0,NA,,,
75,F17,1,0,NA,,,
75,F17,2,0,NA,,,
75,F17,3,1,NA,,,
75,F17,4,1,NA,,,
75,F17,5,0,NA,,,
75,F17,6,0,NA,,,
75,F18,1,1,NA,,,
75,F18,2,0,NA,,,
75,F18,3,1,NA,,,
75,F18,4,0,NA,,,
75,F01,1,0,NA,,,
75,F01,2,0,NA,,,
75,F01,3,1,NA,,,
75,F01,4,0,NA,,,
75,F01,5,0,NA,,,
75,F01,6,1,NA,,,
75,F01,7,1,NA,,,
75,F04,1,0,NA,,,
75,F04,2,0,NA,,,
75,F04,3,0,NA,,,
75,F04,4,0,NA,,,
75,F04,5,0,NA,,,
75,F04,6,0,NA,,,
75,F04,7,0,NA,,,
75,F04,8,0,NA,,,
75,F04,9,1,NA,,,
75,F08,1,0,NA,,,
75,F08,2,0,NA,,,
75,F08,3,0,NA,,,
75,F08,4,1,NA,,,
75,F08,5,0,NA,,,
75,F08,6,1,NA,,,
75,F08,7,0,NA,,,
75,F08,8,0,NA,,,
75,F08,9,0,NA,,,
75,F08,10,0,NA,,,
75,F08,11,1,NA,,,
75,F08,12,0,NA,,,
75,F08,13,1,NA,,,
75,F12,1,1,NA,,,
75,F12,2,0,NA,,,
75,F12,3,0,NA,,,
75,F12,4,0,NA,,,
75,F12,5,0,NA,,,
75,F12,6,0,NA,,,
75,F12,7,0,NA,,,
75,F17,1,0,NA,,,
75,F17,2,0,NA,,,
75,F17,3,0,NA,,,
75,F17,4,0,NA,,,
75,F17,5,0,NA,,,
75,F17,6,0,NA,,,
75,F18,1,1,NA,,,
75,F18,2,0,NA,,,
75,F18,3,0,NA,,,
75,F18,4,0,NA,,,
76,F01,1,0,NA,,,
76,F01,2,0,NA,,,
76,F01,3,1,NA,,,
76,F01,4,0,NA,,,
76,F01,5,0,NA,,,
76,F01,6,0,NA,,,
76,F01,7,0,NA,,,
76,F04,1,0,NA,,,
76,F04,2,0,NA,,,
76,F04,3,1,NA,,,
76,F04,4,0,NA,,,
76,F04,5,0,NA,,,
76,F04,6,1,NA,,,
76,F04,7,0,NA,,,
76,F04,8,0,NA,,,
76,F04,9,0,NA,,,
76,F08,1,0,NA,,,
76,F08,2,0,NA,,,
76,F08,3,0,NA,,,
76,F08,4,1,NA,,,
76,F08,5,0,NA,,,
76,F08,6,0,NA,,,
76,F08,7,1,NA,,,
76,F08,8,0,NA,,,
76,F08,9,0,NA,,,
76,F08,10,0,NA,,,
76,F08,11,0,NA,,,
76,F08,12,0,NA,,,
76,F08,13,1,NA,,,
76,F12,1,0,NA,,,
76,F12,2,0,NA,,,
76,F12,3,0,NA,,,
76,F12,4,0,NA,,,
76,F12,5,0,NA,,,
76,F12,6,0,NA,,,
76,F12,7,1,NA,,,
76,F17,1,0,NA,,,
76,F17,2,0,NA,,,
76,F17,3,0,NA,,,
76,F17,4,0,NA,,,
76,F17,5,0,NA,,,
76,F17,6,0,NA,,,
76,F18,1,1,NA,,,
76,F18,2,0,NA,,,
76,F18,3,0,NA,,,
76,F18,4,0,NA,,,
77,F01,1,0,NA,,,
77,F01,2,0,NA,,,
77,F01,3,0,NA,,,
77,F01,4,0,NA,,,
77,F01,5,0,NA,,,
77,F01,6,1,NA,,,
77,F01,7,0,NA,,,
77,F04,1,0,woechentlich,,,
77,F04,2,0,woechentlich,,,
77,F04,3,0,monatlich,,,
77,F04,4,0,NA,,,
77,F04,5,0,NA,,,
77,F04,6,1,NA,,,
77,F04,7,0,NA,,,
77,F04,8,0,NA,,,
77,F04,9,1,NA,,,
77,F08,1,1,NA,,,
77,F08,2,0,NA,,,
77,F08,3,0,NA,,,
77,F08,4,0,NA,,,
77,F08,5,0,NA,,,
77,F08,6,0,NA,,,
77,F08,7,0,NA,,,
77,F08,8,0,NA,,,
77,F08,9,0,NA,,,
77,F08,10,0,NA,,,
77,F08,11,0,NA,,,
77,F08,12,0,NA,,,
77,F08,13,0,NA,,,
77,F12,1,1,NA,,,
77,F12,2,1,NA,,,
77,F12,3,1,NA,,,
77,F12,4,1,NA,,,
77,F12,5,0,NA,,,
77,F12,6,0,NA,,,
77,F12,7,1,NA,,,
77,F17,1,0,NA,,,
77,F17,2,0,NA,,,
77,F17,3,0,NA,,,
77,F17,4,1,NA,,,
77,F17,5,0,NA,,,
77,F17,6,0,NA,,,
77,F18,1,0,NA,,,
77,F18,2,0,NA,,,
77,F18,3,0,NA,,,
77,F18,4,0,NA,,,
78,F01,1,0,NA,,,
78,F01,2,0,NA,,,
78,F01,3,0,NA,,,
78,F01,4,1,NA,,,
78,F01,5,0,NA,,,
78,F01,6,0,NA,,,
78,F01,7,1,NA,,,
78,F04,1,0,NA,,,
78,F04,2,1,NA,,,
78,F04,3,1,NA,,,
78,F04,4,0,NA,,,
78,F04,5,0,NA,,,
78,F04,6,1,NA,,,
78,F04,7,0,NA,,,
78,F04,8,0,NA,,,
78,F04,9,0,NA,,,
78,F08,1,1,NA,,,
78,F08,2,0,NA,,,
78,F08,3,0,NA,,,
78,F08,4,1,NA,,,
78,F08,5,0,NA,,,
78,F08,6,0,NA,,,
78,F08,7,1,NA,,,
78,F08,8,0,NA,,,
78,F08,9,0,NA,,,
78,F08,10,0,NA,,,
78,F08,11,1,NA,,,
78,F08,12,0,NA,,,
78,F08,13,0,NA,,,
78,F12,1,1,NA,,,
78,F12,2,0,NA,,,
78,F12,3,0,NA,,,
78,F12,4,0,NA,,,
78,F12,5,0,NA,,,
78,F12,6,0,NA,,,
78,F12,7,0,NA,,,
78,F17,1,1,NA,,,
78,F17,2,1,NA,,,
78,F17,3,0,NA,,,
78,F17,4,1,NA,,,
78,F17,5,0,NA,,,
78,F17,6,0,NA,,,
78,F18,1,1,NA,,,
78,F18,2,0,NA,,,
78,F18,3,0,NA,,,
78,F18,4,1,NA,,,
79,F01,1,1,NA,,,
79,F01,2,0,NA,,,
79,F01,3,0,NA,,,
79,F01,4,1,NA,,,
79,F01,5,0,NA,,,
79,F01,6,0,NA,,,
79,F01,7,0,NA,,,
79,F04,1,0,NA,,,
79,F04,2,0,NA,,,
79,F04,3,0,NA,,,
79,F04,4,1,NA,,,
79,F04,5,0,NA,,,
79,F04,6,0,NA,,,
79,F04,7,1,NA,,,
79,F04,8,0,NA,,,
79,F04,9,0,NA,,,
79,F08,1,0,NA,,,
79,F08,2,0,NA,,,
79,F08,3,0,NA,,,
79,F08,4,0,NA,,,
79,F08,5,0,NA,,,
79,F08,6,0,NA,,,
79,F08,7,0,NA,,,
79,F08,8,1,NA,,,
79,F08,9,0,NA,,,
79,F08,10,0,NA,,,
79,F08,11,0,NA,,,
79,F08,12,0,NA,,,
79,F08,13,0,NA,,,
79,F12,1,0,NA,,,
79,F12,2,0,NA,,,
79,F12,3,1,NA,,,
79,F12,4,0,NA,,,
79,F12,5,0,NA,,,
79,F12,6,0,NA,,,
79,F12,7,0,NA,,,
79,F17,1,1,NA,,,
79,F17,2,0,NA,,,
79,F17,3,0,NA,,,
79,F17,4,1,NA,,,
79,F17,5,0,NA,,,
79,F17,6,0,NA,,,
79,F18,1,1,NA,,,
79,F18,2,0,NA,,,
79,F18,3,0,NA,,,
79,F18,4,0,NA,,,
80,F01,1,0,NA,,,
80,F01,2,0,NA,,,
80,F01,3,0,NA,,,
80,F01,4,0,NA,,,
80,F01,5,0,NA,,,
80,F01,6,1,NA,,,
80,F01,7,0,NA,,,
80,F04,1,1,NA,,,
80,F04,2,1,NA,,,
80,F04,3,0,NA,,,
80,F04,4,0,NA,,,
80,F04,5,0,NA,,,
80,F04,6,0,NA,,,
80,F04,7,0,NA,,,
80,F04,8,0,NA,,,
80,F04,9,0,NA,,,
80,F08,1,0,NA,,,
80,F08,2,0,NA,,,
80,F08,3,0,NA,,,
80,F08,4,1,NA,,,
80,F08,5,1,NA,,,
80,F08,6,1,NA,,,
80,F08,7,0,NA,,,
80,F08,8,0,NA,,,
80,F08,9,0,NA,,,
80,F08,10,0,NA,,,
80,F08,11,1,NA,,,
80,F08,12,0,NA,,,
80,F08,13,0,kunst,,,
80,F12,1,0,NA,,,
80,F12,2,1,NA,,,
80,F12,3,0,NA,,,
80,F12,4,0,NA,,,
80,F12,5,0,NA,,,
80,F12,6,0,NA,,,
80,F12,7,0,NA,,,
80,F17,1,0,NA,,,
80,F17,2,0,NA,,,
80,F17,3,1,NA,,,
80,F17,4,0,NA,,,
80,F17,5,1,NA,,,
80,F17,6,0,NA,,,
80,F18,1,0,NA,,,
80,F18,2,1,NA,,,
80,F18,3,1,NA,,,
80,F18,4,0,NA,,,
81,F01,1,0,NA,,,
81,F01,2,0,NA,,,
81,F01,3,0,NA,,,
81,F01,4,1,NA,,,
81,F01,5,0,NA,,,
81,F01,6,0,NA,,,
81,F01,7,0,NA,,,
81,F04,1,1,NA,,,
81,F04,2,0,NA,,,
81,F04,3,0,monatlich,,,
81,F04,4,0,NA,,,
81,F04,5,0,NA,,,
81,F04,6,0,NA,,,
81,F04,7,0,NA,,,
81,F04,8,0,NA,,,
81,F04,9,0,NA,,,
81,F08,1,0,NA,,,
81,F08,2,0,NA,,,
81,F08,3,0,NA,,,
81,F08,4,0,NA,,,
81,F08,5,0,NA,,,
81,F08,6,0,NA,,,
81,F08,7,0,NA,,,
81,F08,8,0,NA,,,
81,F08,9,0,NA,,,
81,F08,10,0,NA,,,
81,F08,11,0,NA,,,
81,F08,12,1,NA,,,
81,F08,13,0,NA,,,
81,F12,1,0,NA,,,
81,F12,2,0,NA,,,
81,F12,3,1,NA,,,
81,F12,4,0,NA,,,
81,F12,5,1,NA,,,
81,F12,6,0,NA,,,
81,F12,7,0,NA,,,
81,F17,1,0,NA,,,
81,F17,2,0,NA,,,
81,F17,3,1,NA,,,
81,F17,4,0,NA,,,
81,F17,5,1,NA,,,
81,F17,6,1,NA,,,
81,F18,1,0,NA,,,
81,F18,2,0,NA,,,
81,F18,3,0,NA,,,
81,F18,4,0,NA,,,
82,F01,1,0,NA,,,
82,F01,2,0,NA,,,
82,F01,3,0,NA,,,
82,F01,4,0,NA,,,
82,F01,5,0,NA,,,
82,F01,6,0,NA,,,
82,F01,7,0,NA,,,
82,F04,1,0,NA,,,
82,F04,2,1,NA,,,
82,F04,3,0,NA,,,
82,F04,4,1,NA,,,
82,F04,5,1,NA,,,
82,F04,6,0,NA,,,
82,F04,7,0,NA,,,
82,F04,8,0,NA,,,
82,F04,9,1,NA,,,
82,F08,1,0,NA,,,
82,F08,2,1,NA,,,
82,F08,3,1,NA,,,
82,F08,4,0,NA,,,
82,F08,5,0,NA,,,
82,F08,6,0,NA,,,
82,F08,7,0,NA,,,
82,F08,8,0,NA,,,
82,F08,9,0,NA,,,
82,F08,10,0,NA,,,
82,F08,11,0,NA,,,
82,F08,12,0,NA,,,
82,F08,13,0,NA,,,
82,F12,1,0,NA,,,
82,F12,2,0,NA,,,
82,F12,3,0,NA,,,
82,F12,4,0,NA,,,
82,F12,5,1,NA,,,
82,F12,6,0,NA,,,
82,F12,7,0,NA,,,
82,F17,1,0,NA,,,
82,F17,2,0,NA,,,
82,F17,3,0,NA,,,
82,F17,4,0,NA,,,
82,F17,5,1,NA,,,
82,F17,6,0,NA,,,
82,F18,1,0,NA,,,
82,F18,2,0,NA,,,
82,F18,3,0,NA,,,
82,F18,4,0,NA,,,
83,F01,1,0,NA,,,
83,F01,2,1,NA,,,
83,F01,3,0,NA,,,
83,F01,4,0,NA,,,
83,F01,5,0,NA,,,
83,F01,6,0,NA,,,
83,F01,7,0,NA,,,
83,F04,1,0,woechentlich,,,
83,F04,2,1,NA,,,
83,F04,3,0,NA,,,
83,F04,4,0,NA,,,
83,F04,5,0,NA,,,
83,F04,6,0,NA,,,
83,F04,7,0,NA,,,
83,F04,8,0,NA,,,
83,F04,9,0,NA,,,
83,F08,1,0,NA,,,
83,F08,2,1,NA,,,
83,F08,3,0,NA,,,
83,F08,4,0,NA,,,
83,F08,5,0,NA,,,
83,F08,6,0,NA,,,
83,F08,7,0,NA,,,
83,F08,8,0,NA,,,
83,F08,9,1,NA,,,
83,F08,10,0,NA,,,
83,F08,11,0,NA,,,
83,F08,12,1,NA,,,
83,F08,13,0,NA,,,
83,F12,1,0,NA,,,
83,F12,2,0,NA,,,
83,F12,3,0,NA,,,
83,F12,4,0,NA,,,
83,F12,5,0,NA,,,
83,F12,6,0,NA,,,
83,F12,7,1,NA,,,
83,F17,1,0,NA,,,
83,F17,2,1,NA,,,
83,F17,3,1,NA,,,
83,F17,4,0,NA,,,
83,F17,5,1,NA,,,
83,F17,6,0,NA,,,
83,F18,1,0,NA,,,
83,F18,2,0,NA,,,
83,F18,3,1,NA,,,
83,F18,4,0,NA,,,
84,F01,1,0,NA,,,
84,F01,2,1,NA,,,
84,F01,3,0,NA,,,
84,F01,4,0,NA,,,
84,F01,5,1,NA,,,
84,F01,6,0,NA,,,
84,F01,7,0,NA,,,
84,F04,1,0,taeglich,,,
84,F04,2,1,taeglich,,,
84,F04,3,0,NA,,,
84,F04,4,0,NA,,,
84,F04,5,1,NA,,,
84,F04,6,0,NA,,,
84,F04,7,0,NA,,,
84,F04,8,0,NA,,,
84,F04,9,1,NA,,,
84,F08,1,0,NA,,,
84,F08,2,0,NA,,,
84,F08,3,1,NA,,,
84,F08,4,0,NA,,,
84,F08,5,1,NA,,,
84,F08,6,1,NA,,,
84,F08,7,0,NA,,,
84,F08,8,0,NA,,,
84,F08,9,1,NA,,,
84,F08,10,0,NA,,,
84,F08,11,0,NA,,,
84,F08,12,0,NA,,,
84,F08,13,1,NA,,,
84,F12,1,0,NA,,,
84,F12,2,0,NA,,,
84,F12,3,1,NA,,,
84,F12,4,0,NA,,,
84,F12,5,0,NA,,,
84,F12,6,1,NA,,,
84,F12,7,0,NA,,,
84,F17,1,0,NA,,,
84,F17,2,0,NA,,,
